,HOMO Ranks, HOMO Values,LUMO Ranks,LUMO Values,Wavelength Ranks,Wavelength Values
678,10ed_2b_1ea,-5.501393442195568,7ed_10b_9ea,-2.9233648750032457,11ed_23b_8ea,480.77800197529666
679,1ed_8b_5ea,-5.501349240751038,3ed_5b_3ea,-2.9243738152749876,1ed_8b_2ea,480.70049484371594
680,6ed_17b_1ea,-5.501102977618828,7ed_9b_5ea,-2.9244779268013588,11ed_7b_5ea,480.58314574124046
681,3ed_3b_5ea,-5.50070946143726,5ed_21b_6ea,-2.924866698906529,2ed_25b_4ea,480.55780008523067
682,3ed_6b_11ea,-5.499847412825914,11ed_7b_11ea,-2.924903708915345,10ed_21b_5ea,480.4121486450827
683,1ed_1b_9ea,-5.499126554980961,6ed_8b_10ea,-2.925533596384546,9ed_6b_7ea,480.3247899890017
684,1ed_20b_3ea,-5.4989297968901765,1ed_25b_10ea,-2.925587986149857,11ed_25b_10ea,480.1249545180797
685,2ed_23b_2ea,-5.498886354131715,1ed_11b_3ea,-2.925840688018218,6ed_17b_9ea,480.1240848514121
686,6ed_2b_8ea,-5.4987618328420815,10ed_3b_9ea,-2.9259932044106716,1ed_10b_1ea,480.12340768673374
687,1ed_3b_9ea,-5.497947016816748,10ed_3b_5ea,-2.9273425119215015,10ed_22b_2ea,480.0822586954888
688,5ed_2b_8ea,-5.497576232394904,10ed_17b_9ea,-2.9278342703051283,11ed_6b_3ea,479.9934642368853
689,5ed_13b_3ea,-5.497288798959646,3ed_9b_10ea,-2.9285925675572737,9ed_13b_3ea,479.8641879462278
690,10ed_24b_1ea,-5.497288798959646,1ed_26b_6ea,-2.9288716265309716,9ed_23b_9ea,479.86090275070245
691,7ed_13b_5ea,-5.496831380715305,6ed_24b_5ea,-2.9296598236447906,11ed_11b_11ea,479.78840079462697
692,2ed_6b_11ea,-5.496597745537876,6ed_13b_3ea,-2.9300370092456314,11ed_25b_9ea,479.69672108245413
693,3ed_9b_2ea,-5.496430033184209,9ed_26b_5ea,-2.9320405024822342,10ed_25b_4ea,479.60113979073714
694,2ed_3b_5ea,-5.496006460885029,5ed_8b_6ea,-2.9324836643527155,1ed_8b_11ea,479.5368724481412
695,7ed_23b_4ea,-5.4956450215820585,7ed_8b_6ea,-2.9326206681903755,2ed_22b_8ea,479.4227805081716
696,6ed_21b_5ea,-5.495567481184011,2ed_9b_2ea,-2.933017292396474,9ed_25b_10ea,479.19011324306933
697,1ed_3b_10ea,-5.495174216696868,9ed_14b_9ea,-2.9331174778723814,5ed_7b_4ea,479.0769173868668
698,1ed_11b_2ea,-5.494951695704875,10ed_21b_9ea,-2.9339135270871295,7ed_24b_8ea,479.0538816918374
699,6ed_14b_2ea,-5.49409671975699,2ed_9b_9ea,-2.934235197674745,6ed_22b_7ea,479.00299773435125
700,10ed_21b_5ea,-5.494031807313723,7ed_3b_9ea,-2.935084703053955,11ed_14b_1ea,478.9582918380985
701,6ed_11b_3ea,-5.49391435868755,10ed_10b_9ea,-2.9354940390122968,11ed_6b_10ea,478.9453878153013
702,10ed_14b_2ea,-5.493913348307055,9ed_24b_11ea,-2.9356088034421477,5ed_3b_1ea,478.9279513760943
703,1ed_25b_1ea,-5.493875460839918,3ed_25b_10ea,-2.935614596694313,10ed_22b_1ea,478.7364372120957
704,5ed_20b_8ea,-5.493686027107019,9ed_14b_5ea,-2.935655532753593,11ed_21b_7ea,478.6023403302052
705,10ed_8b_6ea,-5.4935375119827405,6ed_25b_5ea,-2.9361433650867568,9ed_24b_4ea,478.4906194814463
706,5ed_4b_1ea,-5.493484975799832,6ed_1b_2ea,-2.936492326380559,6ed_7b_9ea,478.3708819443539
707,6ed_22b_7ea,-5.493047006479307,6ed_26b_2ea,-2.9379913494812913,2ed_24b_4ea,478.33111409874783
708,6ed_17b_4ea,-5.49297830420849,5ed_26b_5ea,-2.9383062932158923,7ed_25b_9ea,478.2087518909938
709,10ed_14b_10ea,-5.492604236950737,7ed_3b_2ea,-2.939195609406469,11ed_6b_11ea,478.11862379546494
710,2ed_3b_7ea,-5.492194302986835,11ed_25b_2ea,-2.939408500463462,1ed_22b_5ea,478.11599143176994
711,6ed_1b_3ea,-5.492172833302031,1ed_24b_11ea,-2.9404019281804104,1ed_11b_9ea,477.84539261504904
712,1ed_1b_10ea,-5.491915455984384,6ed_14b_8ea,-2.940745096222047,10ed_2b_9ea,477.8253269551322
713,7ed_3b_3ea,-5.49093368629145,7ed_26b_2ea,-2.941005650191337,9ed_7b_11ea,477.75379648360786
714,5ed_9b_3ea,-5.490299210574568,3ed_21b_10ea,-2.9412280689038965,7ed_2b_1ea,477.6704237506686
715,10ed_2b_2ea,-5.489960251336896,2ed_21b_10ea,-2.9415858158994777,6ed_8b_6ea,477.50297554425583
716,1ed_24b_7ea,-5.489894328513135,3ed_20b_10ea,-2.9417549700946397,2ed_14b_9ea,477.4845620152237
717,1ed_23b_9ea,-5.489531878829671,7ed_26b_5ea,-2.9418921655793633,7ed_6b_5ea,477.4829780396184
718,6ed_12b_4ea,-5.489350528140726,7ed_6b_9ea,-2.9418958999827636,7ed_12b_9ea,477.45019521362445
719,2ed_8b_9ea,-5.4884308914440005,7ed_3b_5ea,-2.941914404987172,9ed_2b_6ea,477.41141969461654
720,3ed_1b_10ea,-5.487341269938192,3ed_10b_3ea,-2.943416228890455,7ed_24b_4ea,477.3865176297527
721,11ed_11b_8ea,-5.486862130314621,5ed_3b_11ea,-2.9438614496097,6ed_24b_4ea,477.32518815927705
722,1ed_20b_11ea,-5.4867128565042735,9ed_26b_6ea,-2.94424742091232,5ed_21b_8ea,477.30471816303356
723,6ed_13b_4ea,-5.48635747948427,9ed_2b_5ea,-2.944263867067964,9ed_13b_2ea,477.25281538051775
724,3ed_10b_4ea,-5.486244324074498,5ed_5b_3ea,-2.944866463830978,11ed_25b_11ea,477.187380202992
725,2ed_23b_9ea,-5.486113237113047,9ed_23b_9ea,-2.9458754041027198,2ed_22b_2ea,476.9341256101352
726,1ed_1b_2ea,-5.485074131029158,2ed_25b_9ea,-2.9465925736485206,7ed_15b_1ea,476.84679290146306
727,3ed_10b_1ea,-5.485057713246825,11ed_14b_2ea,-2.9469662164930233,11ed_2b_11ea,476.7252713917757
728,6ed_7b_11ea,-5.484878131624441,11ed_17b_3ea,-2.9472839610301746,6ed_2b_1ea,476.69960361323643
729,1ed_6b_4ea,-5.483300528765042,11ed_2b_10ea,-2.947674791984108,5ed_21b_4ea,476.6618308094509
730,1ed_11b_10ea,-5.483117916001175,1ed_2b_2ea,-2.9480936555980164,1ed_7b_4ea,476.6241861948285
731,3ed_11b_10ea,-5.482856245467125,7ed_20b_2ea,-2.9488392410979185,9ed_23b_11ea,476.4777392777576
732,10ed_24b_11ea,-5.482801688523228,6ed_25b_11ea,-2.949201847744815,2ed_6b_1ea,476.4485653382053
733,10ed_21b_7ea,-5.482520317370936,11ed_7b_9ea,-2.949340718784175,11ed_6b_2ea,476.40964006455835
734,3ed_23b_5ea,-5.481927263651525,7ed_24b_11ea,-2.9494837075210634,11ed_25b_6ea,476.247899974488
735,10ed_2b_11ea,-5.481388515181586,3ed_7b_3ea,-2.949757715196383,11ed_25b_3ea,476.219709095549
736,6ed_7b_6ea,-5.481196808993272,2ed_21b_3ea,-2.950032848119616,5ed_10b_1ea,476.1722667731097
737,6ed_24b_8ea,-5.480698472140313,5ed_3b_9ea,-2.9501018168388713,2ed_10b_5ea,476.0916691796818
738,10ed_21b_2ea,-5.4802163013752585,9ed_20b_7ea,-2.950177895705268,10ed_14b_8ea,476.03975537262176
739,1ed_25b_3ea,-5.479915732993577,10ed_25b_5ea,-2.9502010687139277,6ed_3b_3ea,476.0352308118502
740,2ed_23b_5ea,-5.47925852551697,2ed_8b_6ea,-2.950294335689756,5ed_6b_1ea,475.9984560274402
741,1ed_23b_10ea,-5.479031963003001,6ed_25b_9ea,-2.9504517117335243,5ed_6b_5ea,475.94618933870186
742,7ed_7b_9ea,-5.478431333231279,1ed_9b_5ea,-2.951281036553688,7ed_25b_8ea,475.94516170904035
743,5ed_21b_4ea,-5.478294435681289,10ed_25b_11ea,-2.9520606396127924,11ed_14b_2ea,475.94165935962025
744,1ed_20b_6ea,-5.478260589736127,9ed_2b_11ea,-2.9521860569461227,11ed_2b_10ea,475.77837730283386
745,1ed_2b_7ea,-5.478007002246032,2ed_14b_3ea,-2.9529207978954815,11ed_8b_7ea,475.5632519974743
746,1ed_25b_6ea,-5.47636423524894,7ed_20b_3ea,-2.9531035974437367,1ed_6b_1ea,475.5367398474949
747,6ed_13b_1ea,-5.476361204107457,11ed_7b_5ea,-2.9536071339787573,1ed_15b_3ea,475.50004965213236
748,5ed_4b_2ea,-5.476264214785592,11ed_25b_10ea,-2.9536985337528843,7ed_22b_8ea,475.33835495675055
749,10ed_9b_1ea,-5.476131610452006,5ed_10b_3ea,-2.954628786002742,9ed_2b_7ea,475.280466377858
750,10ed_8b_4ea,-5.474236518039738,9ed_24b_5ea,-2.9551293300881487,7ed_17b_9ea,475.10016412261456
751,2ed_9b_7ea,-5.474122859241113,10ed_21b_3ea,-2.95555997185345,7ed_22b_1ea,475.05924117429805
752,5ed_7b_1ea,-5.473287583911469,6ed_20b_11ea,-2.955627073371005,11ed_25b_7ea,475.02519104413216
753,5ed_22b_4ea,-5.473259800249274,10ed_11b_8ea,-2.9558536097810917,6ed_2b_3ea,475.008882105492
754,5ed_23b_8ea,-5.471795101105218,3ed_20b_2ea,-2.956075094892801,1ed_14b_4ea,474.7556962281691
755,1ed_25b_10ea,-5.471397543401672,11ed_10b_3ea,-2.956164627465228,9ed_25b_3ea,474.696097205424
756,11ed_2b_8ea,-5.471366728597993,10ed_21b_10ea,-2.9575896305483274,1ed_13b_4ea,474.67539213981735
757,6ed_8b_4ea,-5.470752963879848,2ed_24b_11ea,-2.9579249464890367,11ed_3b_1ea,474.5648549876502
758,2ed_10b_4ea,-5.470460478542119,1ed_9b_2ea,-2.958186434059176,9ed_23b_2ea,474.4284383410216
759,1ed_6b_1ea,-5.470252354571473,2ed_7b_3ea,-2.958620810227878,11ed_2b_9ea,474.38156740997056
760,10ed_24b_6ea,-5.47021598447647,10ed_25b_9ea,-2.960074971218865,10ed_12b_9ea,474.3740003633029
761,6ed_17b_3ea,-5.470125309131998,5ed_25b_5ea,-2.961167650810869,1ed_24b_4ea,474.3480386372449
762,7ed_2b_10ea,-5.470083128448456,9ed_11b_9ea,-2.9612590505849967,3ed_10b_5ea,474.29980366977117
763,10ed_24b_3ea,-5.469776246089383,1ed_24b_5ea,-2.9612940017450495,7ed_13b_9ea,474.2087033061967
764,2ed_1b_9ea,-5.469369594961391,2ed_5b_3ea,-2.9618324894401225,3ed_15b_1ea,474.1471324754685
765,7ed_3b_1ea,-5.469336507702297,2ed_9b_11ea,-2.962726856929078,7ed_22b_7ea,474.1045447147449
766,2ed_10b_2ea,-5.467564926199168,6ed_26b_6ea,-2.9636163647667173,2ed_22b_3ea,474.01920803770696
767,10ed_17b_11ea,-5.467560632982765,9ed_24b_9ea,-2.964068120691915,6ed_3b_11ea,473.80946625421535
768,2ed_20b_7ea,-5.467478292376673,11ed_26b_2ea,-2.964086817343386,1ed_2b_8ea,473.71640998878144
769,10ed_23b_4ea,-5.467261074981577,10ed_26b_3ea,-2.9642909226986003,11ed_11b_9ea,473.6634205456389
770,1ed_25b_9ea,-5.466773852314053,7ed_26b_6ea,-2.964944174823524,9ed_7b_2ea,473.63594068514465
771,6ed_8b_1ea,-5.466621547362224,2ed_36b_9ea,-2.965770123899947,3ed_21b_4ea,473.6289292499027
772,5ed_24b_8ea,-5.466553352083048,7ed_13b_3ea,-2.96616880695481,3ed_22b_9ea,473.6269268308275
773,7ed_11b_4ea,-5.46638766049037,3ed_20b_9ea,-2.9670416769897425,7ed_24b_9ea,473.28117188742885
774,1ed_23b_2ea,-5.465731463394255,5ed_17b_9ea,-2.9677453928295128,6ed_3b_1ea,473.24011877621524
775,6ed_21b_7ea,-5.4649679214769105,5ed_24b_5ea,-2.969832433739315,9ed_7b_9ea,473.0503578168791
776,7ed_23b_1ea,-5.464952765769497,1ed_11b_9ea,-2.9706187636514345,3ed_22b_10ea,472.9894522557671
777,11ed_7b_4ea,-5.4648550177615665,5ed_25b_9ea,-2.9709686585460875,1ed_21b_4ea,472.90780070024783
778,7ed_3b_4ea,-5.464169016242269,3ed_24b_11ea,-2.9712905207807667,6ed_24b_9ea,472.81962856057453
779,10ed_2b_6ea,-5.463810356386354,3ed_12b_9ea,-2.9736640894710686,7ed_7b_9ea,472.8144375264871
780,2ed_10b_6ea,-5.463447906702889,7ed_23b_8ea,-2.9737751194975175,11ed_2b_3ea,472.70268831096644
781,6ed_14b_11ea,-5.463372638760256,10ed_14b_9ea,-2.9756481441024127,11ed_17b_5ea,472.6969956005571
782,11ed_22b_8ea,-5.462049382077019,6ed_26b_5ea,-2.9758135638941727,11ed_24b_4ea,472.583701366438
783,2ed_9b_10ea,-5.46127270521325,3ed_3b_11ea,-2.976339339837003,2ed_6b_5ea,472.5591605439344
784,7ed_3b_6ea,-5.4612610876389605,10ed_22b_7ea,-2.977158753707475,9ed_12b_9ea,472.25047006486693
785,6ed_14b_6ea,-5.4611580360341305,6ed_9b_3ea,-2.9773075356965273,9ed_23b_3ea,472.2378092776423
786,6ed_23b_8ea,-5.461000679179831,2ed_25b_11ea,-2.9783456338761574,6ed_24b_8ea,472.1886415651595
787,2ed_10b_1ea,-5.460489966066515,10ed_8b_2ea,-2.9784652579573225,11ed_10b_7ea,472.08553991279916
788,9ed_7b_8ea,-5.460070686983737,9ed_14b_11ea,-2.978938702983605,10ed_17b_9ea,471.9481364725345
789,10ed_11b_1ea,-5.459971676900885,3ed_26b_2ea,-2.9799865204658644,2ed_22b_1ea,471.7429218383115
790,2ed_6b_10ea,-5.459680201943652,11ed_24b_11ea,-2.9814318957550725,9ed_23b_6ea,471.6868762471642
791,10ed_3b_3ea,-5.4596698464442825,5ed_1b_7ea,-2.9824010252154465,7ed_3b_3ea,471.66655532494013
792,10ed_7b_5ea,-5.459610996283983,6ed_8b_11ea,-2.982531302200091,5ed_2b_9ea,471.5433390320865
793,7ed_13b_9ea,-5.459500872015694,5ed_3b_2ea,-2.9826731656890657,7ed_3b_1ea,471.30729396268623
794,7ed_9b_10ea,-5.4594144898876245,6ed_8b_2ea,-2.9831854879258652,7ed_9b_7ea,471.2952933898393
795,2ed_20b_5ea,-5.45929704126145,11ed_13b_11ea,-2.983359501772342,10ed_3b_1ea,471.27389257284534
796,7ed_1b_6ea,-5.459211669513874,1ed_25b_11ea,-2.9839135020222094,6ed_21b_5ea,471.1574410874253
797,7ed_3b_11ea,-5.457177155401775,2ed_24b_5ea,-2.9844432040155033,10ed_13b_9ea,471.13118132460687
798,1ed_17b_9ea,-5.4569753454085195,3ed_3b_5ea,-2.984898144037378,11ed_10b_6ea,471.1003030940965
799,2ed_9b_9ea,-5.456596477942722,1ed_21b_6ea,-2.9854609299890242,6ed_3b_5ea,470.82503005753426
800,5ed_14b_3ea,-5.456583849987938,9ed_11b_3ea,-2.9872263003112107,10ed_2b_5ea,470.80278414518534
801,1ed_25b_5ea,-5.455335609552909,10ed_20b_6ea,-2.9872311599625254,1ed_25b_5ea,470.7797221654132
802,2ed_10b_11ea,-5.454779432920144,2ed_26b_2ea,-2.987531524743182,10ed_14b_9ea,470.49645508225126
803,1ed_6b_11ea,-5.454699113075039,3ed_21b_11ea,-2.987942536256161,1ed_22b_9ea,470.45510914245534
804,10ed_13b_5ea,-5.454641273295231,2ed_10b_3ea,-2.9879455287057755,7ed_25b_5ea,470.1554409608109
805,1ed_6b_3ea,-5.454631169490291,2ed_14b_9ea,-2.9911949598806236,7ed_15b_3ea,470.09838298332926
806,5ed_6b_8ea,-5.454013111555741,5ed_3b_5ea,-2.9915702782797635,2ed_24b_9ea,469.91967254303546
807,1ed_8b_7ea,-5.453976993155165,2ed_3b_9ea,-2.9916848510625504,7ed_22b_5ea,469.88785513887973
808,11ed_12b_5ea,-5.453429909946846,5ed_10b_9ea,-2.9918958749178435,11ed_13b_3ea,469.85119489214213
809,11ed_24b_8ea,-5.45314373858651,11ed_6b_3ea,-2.9928339792686294,11ed_2b_2ea,469.7502644850175
810,10ed_8b_11ea,-5.452876005769495,6ed_9b_9ea,-2.993527975805771,9ed_23b_7ea,469.66561726228343
811,10ed_1b_3ea,-5.452527953107375,11ed_3b_2ea,-2.993774884421967,10ed_21b_11ea,469.56976893420523
812,10ed_9b_3ea,-5.452464051044604,10ed_20b_10ea,-2.994606076443831,1ed_24b_9ea,469.5389569262026
813,7ed_14b_5ea,-5.452462788969684,11ed_13b_9ea,-2.994770179340615,3ed_22b_2ea,469.5142322737026
814,1ed_10b_4ea,-5.452206673726957,3ed_24b_5ea,-2.9954924001847933,2ed_14b_8ea,469.22160894468414
815,7ed_20b_2ea,-5.4521127155465745,9ed_25b_11ea,-2.9961680833645903,11ed_17b_1ea,469.22043586609504
816,10ed_9b_4ea,-5.452071796937955,1ed_9b_11ea,-2.996405272678157,6ed_10b_3ea,469.21097610934805
817,7ed_3b_2ea,-5.452011684702734,11ed_14b_10ea,-2.997406552496033,7ed_15b_2ea,469.1166875247861
818,1ed_1b_5ea,-5.451114779765734,9ed_12b_8ea,-2.9976805601713528,7ed_2b_5ea,469.088438342376
